Población por distritos y secciones censales de Bizkaia, según sexo, grupos de edad y nacionalidad. 01/01/2019
Población según el sexo;Grupos de edad (%);Extranjeros (%)
Total;Hombres;Mujeres;Sex ratio;0-19;20-64;>=65;UE-27;Resto
Cod;Municipio;Dist;Secc
31;1228;599;629;0,952;13,9;66,4;19,7;1,5;12,3
32;2150;1033;1117;0,925;18,7;64,6;16,7;1,3;5,4
34;1185;561;624;0,899;19,3;59,2;21,5;0,3;11,9
35;2021;959;1062;0,903;19,4;62,8;17,7;2,6;6,8
36;2185;1061;1124;0,944;15,7;61,4;22,9;0,7;9,6
37;1251;606;645;0,94;18,5;61,6;19,8;1,5;9,8
38;1198;581;617;0,942;17,8;55,6;26,6;1,1;8,3
39;789;362;427;0,848;16,7;53,5;29,8;0,3;4,4
40;2074;1010;1064;0,949;20,6;63,2;16,2;1,1;5,7
41;1381;667;714;0,934;13,7;63,7;22,6;0,7;4,8
42;1350;691;659;1,049;33,3;63,4;3,3;0,3;1,2
43;2053;1051;1002;1,049;30,2;64,2;5,6;0,2;2
44;1077;586;491;1,193;17,2;69,9;12,9;3,6;28,5
45;1398;722;676;1,068;25,1;69;5,9;0,8;3,1
46;1184;581;603;0,964;33,4;62,2;4,5;0,2;2,1
06;00;50970;22893;28077;0,815;16,4;57,4;26,3;1,1;4,7
01;1798;834;964;0,865;18;55,2;26,8;1,8;2,4
02;2020;927;1093;0,848;18,7;54,3;27,1;1;3,9
03;1226;549;677;0,811;17,7;53,6;28,7;1,3;3,8
04;943;415;528;0,786;17,6;58,7;23,6;1,6;2,1
05;1004;468;536;0,873;15,7;58,6;25,7;1,7;3,7
06;780;329;451;0,729;15,1;57,4;27,4;1,8;4,6
07;1355;611;744;0,821;17,8;53,2;29;1;2,4
08;736;331;405;0,817;17,4;59,4;23,2;0,8;1,2
09;1492;641;851;0,753;15,1;56,6;28,2;1,5;3,2
10;1723;830;893;0,929;16,7;62,2;21,1;1,7;4,5
11;859;386;473;0,816;20;52;27,9;1,6;1,5
12;880;411;469;0,876;17,7;55,2;27;0,9;2,6
13;1968;912;1056;0,864;16,2;58,3;25,5;1;3
15;1547;681;866;0,786;15,8;54,3;29,9;0,8;2,7
16;1101;496;605;0,82;18,8;53,6;27,6;0,4;2,5
17;1604;697;907;0,768;16,8;52,7;30,5;0,6;3,4
18;761;346;415;0,834;16,6;56,4;27,1;0,4;2,6
19;729;347;382;0,908;15,8;59,8;24,4;1,4;2,9
20;1233;537;696;0,772;17,3;53,3;29,4;0,2;4,1
21;1231;561;670;0,837;16,8;56,8;26,4;0,9;4,9
22;855;386;469;0,823;18,8;60,5;20,7;0,1;2,8
23;778;349;429;0,814;15,8;57,3;26,9;0,8;4,4
24;837;393;444;0,885;17,2;60,6;22,2;1;3,7
25;1124;490;634;0,773;17,1;60,6;22,3;1;4,4
26;1202;535;667;0,802;16,4;56,5;27,1;0,7;2,6
27;639;296;343;0,863;18,8;53,1;28,2;0,5;2
28;896;417;479;0,871;18;55,1;26,9;1;2,6
29;1281;587;694;0,846;17;59,4;23,6;1,6;5,1
30;1765;862;903;0,955;14,1;64,6;21,2;2,4;19,4
31;976;455;521;0,873;16,7;57,8;25,5;0,5;3,2
32;612;269;343;0,784;14,5;61,9;23,5;0,5;3,1
33;959;437;522;0,837;16;59,6;24,4;1,3;3,1
34;1091;494;597;0,827;15,9;65;19,2;1,5;8,5
35;1280;558;722;0,773;15,2;59,4;25,5;1,5;8,6
36;1061;463;598;0,774;14,9;55,5;29,6;1,3;3,8
37;1017;455;562;0,81;16,2;52,4;31,4;0,2;1,3
38;899;397;502;0,791;15,2;56,2;28,6;0,9;1,1
39;1302;567;735;0,771;10,4;57,1;32,5;0,9;5
41;1637;678;959;0,707;14,9;56,8;28,3;0,9;6,1
42;1145;509;636;0,8;17,3;61,6;21,1;2,4;8,7
43;1011;453;558;0,812;13;61,7;25,3;1,2;9,5
44;944;421;523;0,805;15,8;60,2;24;0,7;8,6
45;1093;453;640;0,708;15,6;56,7;27,7;0,9;6,6
46;1576;660;916;0,721;15,3;56,3;28,4;0,3;7
07;00;48286;22960;25326;0,907;16,4;61,2;22,4;1,2;11,5
01;959;419;540;0,776;10,9;55,2;33,9;0,7;6,6
02;748;334;414;0,807;13,5;54,3;32,2;0,4;10,4
03;1226;547;679;0,806;13,1;56,3;30,6;1,6;13,2
04;929;420;509;0,825;18,5;65,2;16,3;1,5;11,3
05;934;403;531;0,759;15,8;56,6;27,5;0,7;10,2
06;1513;682;831;0,821;16,1;62,1;21,8;1,9;11,9
07;688;305;383;0,796;15,4;55,7;28,9;2;9,7
08;1446;652;794;0,821;15,6;60,9;23,4;1,5;14,2
10;1651;738;913;0,808;15,1;63,1;21,8;1,4;21
12;1056;473;583;0,811;10,7;52,7;36,6;0,5;8
13;2296;1057;1239;0,853;15,9;63,7;20,4;1,3;9,2
14;771;347;424;0,818;13,7;60,6;25,7;0,8;24,4
15;948;461;487;0,947;17,7;62,9;19,4;2,4;25,2
16;1295;599;696;0,861;19,2;63,2;17,5;2,9;9
17;1830;844;986;0,856;13,8;64,9;21,3;1,5;14,5
19;1444;686;758;0,905;17,3;58,6;24,1;1;14,8
21;1249;600;649;0,924;12,7;58,4;29;0,8;9,4
22;1622;758;864;0,877;13,8;65,3;20,9;1,7;8,2
23;1537;737;800;0,921;17,8;62,9;19,3;1,6;12,7
24;1130;525;605;0,868;18,9;61,4;19,6;0,6;13,7
26;1430;675;755;0,894;11,9;54,1;34,1;0,3;9,9
27;1589;765;824;0,928;16,3;59;24,7;2,2;8,9
28;919;461;458;1,007;15,9;62,5;21,7;1,7;10,1
29;1113;541;572;0,946;14,4;62,7;22,9;0,7;12,8
30;1635;772;863;0,895;16;61,9;22,1;2;13
31;627;302;325;0,929;11,3;60,1;28,5;0;8,8
32;1280;591;689;0,858;14;53,3;32,7;0,3;8,6
33;981;469;512;0,916;13,8;60,1;26,1;1,8;13,3
34;1092;557;535;1,041;19,8;65,5;14,7;1,4;16,7
35;1918;957;961;0,996;16,3;60,6;23,1;0,3;6,4
36;741;370;371;0,997;14,2;57,5;28,3;1,1;9,6
37;782;408;374;1,091;16,6;65,5;17,9;0,5;13,7
38;1836;896;940;0,953;17,8;61,8;20,4;0,6;5,6
39;867;471;396;1,189;19,5;63,1;17,4;1,3;20,1
40;921;463;458;1,011;18,3;64,4;17,3;1,5;9,1
41;1952;1050;902;1,164;20,2;68,3;11,5;2,3;13,8
42;1755;868;887;0,979;27,1;62,6;10,3;0,4;4,6
43;1576;757;819;0,924;22,7;64,1;13,2;0,9;6,5
08;00;32253;15150;17103;0,886;15,3;61,1;23,6;1,2;6,2
01;1271;606;665;0,911;17,6;56,9;25,5;1,3;9,9
02;1619;758;861;0,88;16,2;57,6;26,3;0,4;9,6
03;1195;573;622;0,921;11,7;58,6;29,7;1;6,8
04;1280;592;688;0,86;13,9;54,3;31,8;0,8;6,6
05;1185;572;613;0,933;14;57,7;28,3;0,8;7,2
06;920;445;475;0,937;16,6;60;23,4;1,1;5,9
07;1465;723;742;0,974;18,8;65,6;15,6;0,5;6,9
08;1919;930;989;0,94;21,2;64;14,8;1,5;6,4
09;685;333;352;0,946;18;56,8;25,3;2,5;10,9
10;1169;557;612;0,91;15,7;60,1;24,3;2,2;8
12;1197;586;611;0,959;14,3;67,8;18;1,8;5,8
13;1471;723;748;0,967;14,1;61;24,9;2,5;7,4
14;1224;601;623;0,965;17;70,3;12,7;1,5;3,7
15;1926;905;1021;0,886;14,5;67,8;17,7;0,6;4,7
16;2148;1033;1115;0,926;17,5;68,2;14,3;0,7;3,8
18;1523;672;851;0,79;13,7;55,9;30,3;1,2;2,6
19;1582;694;888;0,782;15;58,2;26,7;0,9;7,6
20;1423;622;801;0,777;12,1;54,6;33,3;1,5;6,2
21;1054;486;568;0,856;12,7;63;24,3;0,9;6,6
22;1714;757;957;0,791;10,7;58,2;31,1;0,8;6,7
23;1098;499;599;0,833;12;57,1;30,9;2,2;5,6
24;1854;840;1014;0,828;10,2;59;30,8;0,6;5,3
25;1331;643;688;0,935;25,5;64,8;9,7;1,4;2,5
021;Busturia;01;00;1607;792;815;0,972;17,5;55,8;26,6;1;1,8
01;773;383;390;0,982;18,8;56,3;25;1,3;1,8
02;834;409;425;0,962;16,4;55,4;28,2;0,7;1,8
022;Karrantza Harana/Valle de Carranza;01;00;2806;1439;1367;1,053;14,6;58,1;27,3;0,3;4,7
01;1696;856;840;1,019;15,6;58,6;25,8;0,1;2,7
02;1110;583;527;1,106;13;57,3;29,7;0,6;7,7
023;Artea;01;00;722;369;353;1,045;20,4;57,9;21,7;0,8;3,6
01;722;369;353;1,045;20,4;57,9;21,7;0,8;3,6
024;Zeanuri;01;00;1258;655;603;1,086;19,4;59,2;21,4;2;1,7
01;1258;655;603;1,086;19,4;59,2;21,4;2;1,7
025;Zeberio;01;00;1065;534;531;1,006;18,9;59,6;21,5;1,9;2
01;1065;534;531;1,006;18,9;59,6;21,5;1,9;2
026;Dima;01;00;1431;726;705;1,03;21;60,7;18,4;1,4;1,3
01;1431;726;705;1,03;21;60,7;18,4;1,4;1,3
027;Durango;05;00;29436;14220;15216;0,935;20,1;61,2;18,7;1,8;6,3
01;00;3999;1999;2000;1;20,1;61,1;18,9;2,9;10,2
01;951;495;456;1,086;20,6;63,4;16;3,7;12,2
02;1261;608;653;0,931;20,9;60,3;18,8;1,8;12,8
03;990;509;481;1,058;19,3;60,7;20;4,3;8,4
04;797;387;410;0,944;19,2;59,8;21;2;6
02;00;3122;1523;1599;0,952;20,2;58,6;21,1;1,9;9,1
01;1118;538;580;0,928;21,1;62,1;16,8;3,6;15,9
02;1085;541;544;0,994;17,9;53,8;28,3;0,9;7,2
03;919;444;475;0,935;22;60,2;17,8;1,1;2,9
03;00;3831;1874;1957;0,958;21,9;62,2;15,9;1,6;7,8
01;2150;1004;1146;0,876;23,3;60;16,6;1,1;4
02;1681;870;811;1,073;20,1;65;14,9;2,3;12,7
04;00;11540;5512;6028;0,914;19,2;61,1;19,7;1,4;4,6
01;1989;962;1027;0,937;21,5;61,2;17,3;0,9;1,8
02;1581;754;827;0,912;16,3;60,1;23,6;1,3;5,8
03;1717;817;900;0,908;14,6;55,4;30;2,3;8,9
04;1867;867;1000;0,867;18,9;61,9;19,2;1,7;5,8
05;1951;941;1010;0,932;21,1;65,1;13,8;0,9;2,7
06;1236;594;642;0,925;15,4;60,1;24,5;1,9;5,4
07;1199;577;622;0,928;26,9;63,5;9,7;0,8;2,2
05;00;6944;3312;3632;0,912;20,7;61,9;17,5;1,7;4,6
01;796;356;440;0,809;15,6;52,6;31,8;0,9;5,5
02;2664;1285;1379;0,932;23,7;63,4;12,9;2,4;4,7
03;2175;1046;1129;0,926;20;64,1;15,9;1,4;3,9
04;1309;625;684;0,914;18,7;60,6;20,7;1,5;4,7
028;Ea;01;00;848;447;401;1,115;13;60,6;26,4;1,5;4,5
01;848;447;401;1,115;13;60,6;26,4;1,5;4,5
029;Etxebarri;01;00;11338;5654;5684;0,995;24,7;61;14,3;0,4;2,9
01;1936;930;1006;0,924;27;60,4;12,6;0,6;2,1
02;2209;1078;1131;0,953;26;58,6;15,4;0,2;2,5
03;1083;531;552;0,962;19,4;59,7;20,9;1;5,1
04;958;488;470;1,038;18,4;61,3;20,4;0,3;3,9
05;1971;1008;963;1,047;26,2;57,7;16;0,2;4,4
06;1504;757;747;1,013;21;67,7;11,3;0,5;2,1
07;1677;862;815;1,058;28,7;63,2;8,1;0,4;1,1
030;Etxebarria;01;00;751;363;388;0,936;17,3;60,6;22,1;1,3;9,2
01;751;363;388;0,936;17,3;60,6;22,1;1,3;9,2
031;Elantxobe;01;00;362;183;179;1,022;10,8;55,2;34;1,1;1,1
01;362;183;179;1,022;10,8;55,2;34;1,1;1,1
032;Elorrio;01;00;7441;3670;3771;0,973;19,5;58,2;22,3;0,8;5,6
01;2134;1051;1083;0,97;21;57,4;21,6;0,2;3,6
02;1764;870;894;0,973;17,6;58,6;23,9;1,4;8
03;1958;961;997;0,964;20;59,4;20,6;0,9;5,9
04;859;444;415;1,07;21,1;57,3;21,7;1;7
05;726;344;382;0,901;16,5;57,7;25,8;0,8;2,8
033;Ereño;01;00;264;144;120;1,2;15,5;54,2;30,3;4,5;0,8
01;264;144;120;1,2;15,5;54,2;30,3;4,5;0,8
034;Ermua;01;00;16039;7968;8071;0,987;17,3;57,9;24,8;0,9;5,9
01;1217;608;609;0,998;15,4;54,2;30,4;0,7;8,8
02;1122;541;581;0,931;18,7;56;25,3;2;7,9
03;1589;762;827;0,921;13,5;58,1;28,4;1;7,7
04;1980;994;986;1,008;22,6;60,5;16,9;0,8;6,4
05;1037;533;504;1,058;17,5;59,6;23;1,1;8,5
06;1480;763;717;1,064;15,5;62;22,5;1,4;6,2
07;1468;697;771;0,904;18;55,4;26,6;1;5,3
08;1886;924;962;0,96;16,7;55,3;28;0,3;4,6
09;1483;748;735;1,018;17,8;57,6;24,6;1,1;4,1
10;1192;586;606;0,967;13,3;55,6;31;0,4;4,2
11;1585;812;773;1,05;19,2;61;19,7;0,3;2,8
035;Fruiz;01;00;543;270;273;0,989;23,4;59,7;16,9;1,1;3,9
01;543;270;273;0,989;23,4;59,7;16,9;1,1;3,9
036;Galdakao;04;00;29389;14496;14893;0,973;17,3;61,3;21,4;1,3;2,6
01;00;22249;10906;11343;0,961;16,5;61,3;22,2;1,3;2,4
01;996;468;528;0,886;16,7;55,1;28,2;2,1;1,9
02;868;419;449;0,933;14,1;56,1;29,8;1,4;1,7
03;1142;557;585;0,952;18,9;62,2;18,9;2,2;2,5
04;1401;678;723;0,938;15,1;61;23,8;1,6;3,1
05;1238;641;597;1,074;19,1;64,9;16;2,6;3,3
06;2128;1041;1087;0,958;21,1;61,5;17,5;2,2;3,3
07;1697;890;807;1,103;22,5;65,6;11,8;0,9;1,9
08;1044;503;541;0,93;16,7;57,2;26,1;0,8;1,9
09;1390;687;703;0,977;15;56,8;28,2;1,2;3,5
10;1807;890;917;0,971;14,7;61,5;23,9;1,1;1,4
11;1200;566;634;0,893;13,8;57,9;28,3;0,6;1,8
12;1338;655;683;0,959;10,8;64,1;25,2;0,3;2,3
13;867;393;474;0,829;14,6;56,4;29;2;4
14;1352;643;709;0,907;10,5;67,5;22;1;1,8
15;1005;517;488;1,059;19,1;60,1;20,8;0,4;1,6
16;773;361;412;0,876;13,8;54,6;31,6;1,7;3,2
17;821;395;426;0,927;16,2;69,9;13,9;1,3;1,9
18;1182;602;580;1,038;19,9;64,6;15,6;0,6;1,2
02;00;1814;920;894;1,029;21,7;60,5;17,9;2;4,1
01;1814;920;894;1,029;21,7;60,5;17,9;2;4,1
03;00;682;367;315;1,165;17,7;58,9;23,3;0,4;7,3
01;682;367;315;1,165;17,7;58,9;23,3;0,4;7,3
04;00;4644;2303;2341;0,984;19,3;61,8;18,9;0,9;2,6
01;1071;522;549;0,951;21,8;64,2;14;0,7;1,7
02;1543;752;791;0,951;16,6;61;22,4;1,4;1,9
03;2030;1029;1001;1,028;20;61,2;18,8;0,6;3,7
037;Galdames;01;00;836;432;404;1,069;17,2;59,8;23;1;1,1
01;836;432;404;1,069;17,2;59,8;23;1;1,1
038;Gamiz-Fika;01;00;1374;658;716;0,919;15,9;64,1;19,9;0,8;1,8
01;1374;658;716;0,919;15,9;64,1;19,9;0,8;1,8
039;Garai;01;00;324;158;166;0,952;23,8;59;17,3;0;2,2
01;324;158;166;0,952;23,8;59;17,3;0;2,2
040;Gatika;01;00;1648;828;820;1,01;21,8;57,5;20,7;0,9;1,7
01;1648;828;820;1,01;21,8;57,5;20,7;0,9;1,7
041;Gautegiz Arteaga;01;00;854;440;414;1,063;15,8;63,6;20,6;2;3,4
01;854;440;414;1,063;15,8;63,6;20,6;2;3,4
042;Gordexola;01;00;1724;897;827;1,085;17,4;61,5;21,1;2;2,8
01;1724;897;827;1,085;17,4;61,5;21,1;2;2,8
043;Gorliz;01;00;5825;2835;2990;0,948;20,3;62;17,8;1,5;3
01;1975;966;1009;0,957;20,2;62,5;17,3;1,8;3,9
02;1529;749;780;0,96;19,4;61,1;19,5;0,8;2,7
03;2321;1120;1201;0,933;20,9;62,1;17;1,7;2,5
044;Getxo;03;00;77088;35944;41144;0,874;17,2;57,9;24,8;1,5;5
01;00;13543;6453;7090;0,91;17,8;59,4;22,9;1,5;3
01;1054;509;545;0,934;19,3;54,6;26,1;2;1,8
02;1312;587;725;0,81;15,8;57,7;26,5;2,1;5,1
03;1461;714;747;0,956;17;64,5;18,5;2,1;3,3
04;1809;840;969;0,867;18,4;57,4;24,2;1;2,8
05;1517;736;781;0,942;17,7;58,7;23,6;1,1;2
06;1158;548;610;0,898;15,7;58;26,3;1,9;4,7
07;1475;725;750;0,967;15,7;64,9;19,4;1,3;4,2
08;1505;711;794;0,895;17,1;55,9;26,9;1,2;2,5
09;2252;1083;1169;0,926;21;60,5;18,5;1,1;1,5
02;00;37645;17600;20045;0,878;17,7;58,7;23,6;1,9;4,7
01;1846;870;976;0,891;18;55,7;26,2;1,6;1,5
02;843;402;441;0,912;18,9;59,9;21,2;2,8;1,4
03;1450;636;814;0,781;16,3;57,7;26,1;0,7;4,9
04;760;348;412;0,845;15,9;57,4;26,7;1,8;5,9
05;1038;467;571;0,818;15,3;59,5;25,1;1,2;10,6
06;1392;645;747;0,863;17,4;62,4;20,3;2,9;7
07;1555;729;826;0,883;18,2;60,6;21,2;4,5;7,5
08;1405;667;738;0,904;16,9;61,5;21,6;3,1;6,5
09;1279;615;664;0,926;17,5;58,5;24;1,7;3,8
10;1604;738;866;0,852;20,3;59,9;19,9;1,4;5,1
11;1215;585;630;0,929;17,1;68,1;14,7;1,3;6,3
12;1475;672;803;0,837;20,1;59,7;20,3;1,9;6,1
13;1379;660;719;0,918;11,5;54;34,5;0,4;2,1
14;1134;531;603;0,881;18,1;60,6;21,3;2,7;5,2
15;1343;644;699;0,921;21,5;63,2;15,3;1,3;2,8
16;914;423;491;0,862;16,1;55,5;28,4;1,4;2,3
17;928;441;487;0,906;15;56,8;28,2;2;5,8
18;906;439;467;0,94;18,4;61,1;20,4;1,1;4,2
19;1799;824;975;0,845;16,8;56,5;26,6;1,6;3,8
20;1439;679;760;0,893;15,9;60,5;23,6;3,6;7,1
21;1272;589;683;0,862;16,7;53,1;30,2;2;2
22;1279;581;698;0,832;15,4;54,4;30,2;2,3;5,6
23;961;452;509;0,888;19,5;57;23,5;0,6;5,4
24;889;402;487;0,825;18,4;53;28,6;1,5;6,1
25;838;386;452;0,854;18,7;57,5;23,7;1,6;6
26;1044;508;536;0,948;18,5;56,1;25,4;1,9;0,8
27;686;314;372;0,844;14,7;59,8;25,5;0,3;2,8
28;754;337;417;0,808;18,4;57,7;23,9;1,7;3,8
29;725;340;385;0,883;16,6;62,1;21,4;2,3;10,2
30;1360;663;697;0,951;19,2;57,6;23,2;0,9;2,4
31;1040;491;549;0,894;22,2;58,5;19,3;2;4,4
32;1093;522;571;0,914;21,8;61,8;16,4;1,6;3
03;00;25900;11891;14009;0,849;16,3;56,1;27,6;0,9;6,5
01;1050;512;538;0,952;19,1;54,8;26,1;0,5;2,1
02;952;431;521;0,827;16,6;48,1;35,3;0,5;3,3
03;1099;492;607;0,811;18,7;52,8;28,6;0,5;4,1
04;1705;785;920;0,853;15,9;55,4;28,7;0,8;3,8
05;1822;852;970;0,878;19,2;58,1;22,7;0,4;6,5
06;1116;522;594;0,879;15,7;55,7;28,6;0,7;7,2
07;737;334;403;0,829;16,7;66,6;16,7;2,8;16,7
08;1277;582;695;0,837;19;64,8;16,1;0,5;13,6
09;1181;519;662;0,784;19;55,5;25,6;1,1;3,9
10;1290;626;664;0,943;12;57;31;0,6;2,2
11;826;368;458;0,803;14,6;53,6;31,7;1,1;4,1
12;728;339;389;0,871;14;61;25;0;12,9
13;1391;617;774;0,797;15,7;52;32,3;0,6;4,1
14;1113;531;582;0,912;16,3;57,1;26,6;1,7;4,9
15;853;384;469;0,819;18,9;55,5;25,7;0,9;5
16;855;387;468;0,827;16,7;54,4;28,9;0,8;11,8
17;1167;550;617;0,891;12,6;51,8;35,6;0,5;2,7
19;982;426;556;0,766;17;62,1;20,9;1,9;18,2
20;751;315;436;0,722;17,4;59,4;23,2;2;12,5
21;727;325;402;0,808;12,9;52,4;34,7;0,8;7,6
22;1046;482;564;0,855;13,3;53,3;33,4;0,7;2,5
23;899;441;458;0,963;15,9;58,5;25,6;1,2;1,7
24;759;346;413;0,838;17,1;60,7;22,1;1,1;13,8
25;898;398;500;0,796;15,8;53,1;31,1;1,3;5,5
26;676;327;349;0,937;15,8;50;34,2;1,3;3,6
045;Güeñes;02;00;6564;3175;3389;0,937;19,4;61;19,6;1,8;5
01;00;1770;861;909;0,947;22,2;63,2;14,6;1,3;5,4
01;1770;861;909;0,947;22,2;63,2;14,6;1,3;5,4
02;00;4794;2314;2480;0,933;18,4;60,1;21,4;2;4,8
01;1128;545;583;0,935;16,8;59;24,2;1,9;6,1
02;1349;638;711;0,897;19,3;58;22,7;1,3;3,3
03;1609;795;814;0,977;19,5;62,4;18,1;2,4;4,9
04;708;336;372;0,903;16,8;61;22,2;2,3;5,1
046;Gernika-Lumo;02;00;16725;8014;8711;0,92;19,7;57,4;22,9;6,5;4,2
01;00;12411;5937;6474;0,917;19,6;57,7;22,6;6,1;4,4
01;1532;739;793;0,932;17,4;56,2;26,4;6,1;4,1
02;1146;540;606;0,891;18,4;55;26,6;9,6;8,4
03;1230;562;668;0,841;17,5;56,7;25,9;6,8;6,2
04;1594;786;808;0,973;24,7;63,7;11,6;2,4;2,8
05;1405;643;762;0,844;19,1;52,5;28,3;6,3;5,6
06;1121;543;578;0,939;18,2;54,1;27,7;6;4,8
07;1919;920;999;0,921;16,6;60;23,4;7,6;3,7
08;840;389;451;0,863;15,6;57,1;27,3;8,2;3,1
09;1624;815;809;1,007;26,5;60,5;12,9;3,4;2,2
02;00;4314;2077;2237;0,928;19,8;56,6;23,6;7,7;3,5
01;1847;902;945;0,954;20,1;55,3;24,6;4,8;2,8
02;1288;601;687;0,875;18,6;58,9;22,4;12,3;4,7
03;1179;574;605;0,949;20,7;56,1;23,2;7,3;3,5
047;Gizaburuaga;01;00;210;111;99;1,121;23,3;61,4;15,2;1;8,1
01;210;111;99;1,121;23,3;61,4;15,2;1;8,1
048;Ibarrangelu;01;00;625;320;305;1,049;13,3;64,5;22,2;0,8;1,8
01;625;320;305;1,049;13,3;64,5;22,2;0,8;1,8
049;Ispaster;01;00;741;394;347;1,135;22,5;56;21,5;2,8;4
01;741;394;347;1,135;22,5;56;21,5;2,8;4
050;Izurtza;01;00;289;182;107;1,701;21,8;59,2;19;0,7;13,1
01;289;182;107;1,701;21,8;59,2;19;0,7;13,1
051;Lanestosa;01;00;276;155;121;1,281;12;65,2;22,8;0;4
01;276;155;121;1,281;12;65,2;22,8;0;4
052;Larrabetzu;01;00;2053;990;1063;0,931;23,2;58,8;18;0,5;2,3
01;2053;990;1063;0,931;23,2;58,8;18;0,5;2,3
053;Laukiz;01;00;1165;568;597;0,951;23,8;56,3;19,9;2,4;2,1
01;1165;568;597;0,951;23,8;56,3;19,9;2,4;2,1
054;Leioa;03;00;31188;15133;16055;0,943;19,8;60,9;19,3;1;4,3
01;00;12225;5860;6365;0,921;19,2;61,7;19,1;0,8;4,1
01;2149;1029;1120;0,919;19,3;64,5;16,2;0,7;2,2
02;1684;787;897;0,877;16,9;58,9;24,2;1;5,6
03;1435;704;731;0,963;17,5;61,2;21,3;1,2;5,2
04;668;322;346;0,931;17,8;63;19,2;0;4,6
05;821;381;440;0,866;17,4;56,8;25,8;1,2;6,2
06;1084;537;547;0,982;20,9;55,7;23,3;0,7;1,5
07;1552;751;801;0,938;17,1;61,9;21;0,6;5
08;1647;778;869;0,895;23;66;11,1;1,2;4,9
09;1185;571;614;0,93;22,2;63,4;14,4;0,5;2
02;00;4538;2157;2381;0,906;17,5;58,1;24,5;1,3;8,6
01;1868;901;967;0,932;21,2;61,7;17,1;1,6;6,3
02;1451;671;780;0,86;14,7;56,2;29,2;1,2;10,3
03;1219;585;634;0,923;15,1;54,8;30,1;0,8;10,2
03;00;14425;7116;7309;0,974;21,2;61;17,8;1;3,1
01;1944;962;982;0,98;19,7;66,2;14,2;1,4;3,3
02;1491;748;743;1,007;23,9;60,8;15,3;0,6;1,8
03;2428;1164;1264;0,921;24,6;63,5;11,9;1,2;3,8
04;935;456;479;0,952;15,3;52,4;32,3;0,2;4,7
05;1036;525;511;1,027;20,8;58,2;20,9;1,2;5,4
06;983;475;508;0,935;11,8;52,2;36;0,7;5,2
07;1755;865;890;0,972;19,9;60,7;19,3;0,7;3,3
08;2512;1250;1262;0,99;24,1;61,6;14,3;1,3;1,4
09;1341;671;670;1,001;21,3;62,9;15,8;0,7;1,6
055;Lemoa;01;00;3610;1816;1794;1,012;20,7;62,6;16,8;4,3;4
01;941;479;462;1,037;17,2;60,9;21,9;7,5;6,3
02;1660;849;811;1,047;24;61,3;14,6;3,1;3,7
03;1009;488;521;0,937;18,3;66,2;15,5;3,4;2,6
056;Lemoiz;01;00;1238;664;574;1,157;20,8;64,1;15,2;1,1;1,5
01;1238;664;574;1,157;20,8;64,1;15,2;1,1;1,5
057;Lekeitio;02;00;7246;3578;3668;0,975;18,1;57,4;24,5;1,4;5,9
01;00;1681;837;844;0,992;14,9;57,1;28;1,7;7,6
01;784;389;395;0,985;15,6;59,9;24,5;1,3;9,4
02;897;448;449;0,998;14,4;54,6;31;2,1;5,9
02;00;5565;2741;2824;0,971;19;57,5;23,4;1,3;5,3
01;715;345;370;0,932;18;58,5;23,5;0,8;8,4
02;1137;543;594;0,914;16,9;54,9;28,2;1,6;3
03;1138;540;598;0,903;19,5;54,8;25,7;1,8;4,7
04;1236;628;608;1,033;18,2;57,4;24,4;1;4,2
05;1339;685;654;1,047;21,8;61,6;16,6;1;7,2
058;Mallabia;01;00;1174;599;575;1,042;16,5;59,6;23,9;2;1,4
01;1174;599;575;1,042;16,5;59,6;23,9;2;1,4
059;Mañaria;01;00;516;263;253;1,04;19;60,7;20,3;4,1;1,2
01;516;263;253;1,04;19;60,7;20,3;4,1;1,2
060;Markina-Xemein;01;00;4964;2543;2421;1,05;20,4;58,1;21,6;2,9;9,5
01;1717;876;841;1,042;20,8;58,5;20,7;1,7;10,5
02;1928;986;942;1,047;21,8;57,9;20,2;4,5;8,4
03;1319;681;638;1,067;17,7;57,7;24,6;2;9,6
061;Maruri- Jatabe;01;00;928;474;454;1,044;19,7;60,7;19,6;0,9;1,7
01;928;474;454;1,044;19,7;60,7;19,6;0,9;1,7
062;Mendata;01;00;408;217;191;1,136;20,6;56,9;22,5;2,9;4,2
01;408;217;191;1,136;20,6;56,9;22,5;2,9;4,2
063;Mendexa;01;00;485;240;245;0,98;17,1;60,6;22,3;1,4;3,1
01;485;240;245;0,98;17,1;60,6;22,3;1,4;3,1
064;Meñaka;01;00;713;367;346;1,061;19,6;56,2;24,1;0,1;1,3
01;713;367;346;1,061;19,6;56,2;24,1;0,1;1,3
065;Ugao-Miraballes;01;00;4114;2092;2022;1,035;18,4;60,7;20,8;1,2;4,3
01;1359;695;664;1,047;21,2;61,4;17,4;0,7;5,4
02;720;365;355;1,028;13,9;54;32,1;2,2;2,5
03;867;438;429;1,021;16,4;61,4;22,3;1,4;5,1
04;1168;594;574;1,035;19,5;63,7;16,8;1,1;3,3
066;Morga;01;00;391;198;193;1,026;14,8;58,6;26,6;1,3;2,6
01;391;198;193;1,026;14,8;58,6;26,6;1,3;2,6
067;Muxika;01;00;1482;753;729;1,033;21,8;57,5;20,7;1,5;5,1
01;1482;753;729;1,033;21,8;57,5;20,7;1,5;5,1
